state,county,fips,year,office,party,candidate,candidatevotes_sum
Texas,Gaines,48165,2012,President,republican,Mitt Romney,3484
Texas,Gaines,48165,2016,President,democrat,Hillary Clinton,597
Texas,Gaines,48165,2016,President,republican,Donald Trump,3907
Texas,Galveston,48167,2000,President,democrat,Al Gore,40020
Texas,Galveston,48167,2000,President,republican,George W. Bush,50397
Texas,Galveston,48167,2004,President,democrat,John Kerry,43919
Texas,Galveston,48167,2004,President,republican,George W. Bush,61290
Texas,Galveston,48167,2008,President,democrat,Barack Obama,41805
Texas,Galveston,48167,2008,President,republican,John McCain,62258
Texas,Galveston,48167,2012,President,democrat,Barack Obama,39511
Texas,Galveston,48167,2012,President,republican,Mitt Romney,69059
Texas,Galveston,48167,2016,President,democrat,Hillary Clinton,43658
Texas,Galveston,48167,2016,President,republican,Donald Trump,73757
Texas,Garza,48169,2000,President,democrat,Al Gore,454
Texas,Garza,48169,2000,President,republican,George W. Bush,1302
Texas,Garza,48169,2004,President,democrat,John Kerry,326
Texas,Garza,48169,2004,President,republican,George W. Bush,1480
Texas,Garza,48169,2008,President,democrat,Barack Obama,375
Texas,Garza,48169,2008,President,republican,John McCain,1356
Texas,Garza,48169,2012,President,democrat,Barack Obama,279
Texas,Garza,48169,2012,President,republican,Mitt Romney,1263
Texas,Garza,48169,2016,President,democrat,Hillary Clinton,230
Texas,Garza,48169,2016,President,republican,Donald Trump,1225
Texas,Gillespie,48171,2000,President,democrat,Al Gore,1511
Texas,Gillespie,48171,2000,President,republican,George W. Bush,8096
Texas,Gillespie,48171,2004,President,democrat,John Kerry,2104
Texas,Gillespie,48171,2004,President,republican,George W. Bush,9297
Texas,Gillespie,48171,2008,President,democrat,Barack Obama,2576
Texas,Gillespie,48171,2008,President,republican,John McCain,9563
Texas,Gillespie,48171,2012,President,democrat,Barack Obama,2055
Texas,Gillespie,48171,2012,President,republican,Mitt Romney,10306
Texas,Gillespie,48171,2016,President,democrat,Hillary Clinton,2288
Texas,Gillespie,48171,2016,President,republican,Donald Trump,10446
Texas,Glasscock,48173,2000,President,democrat,Al Gore,39
Texas,Glasscock,48173,2000,President,republican,George W. Bush,528
Texas,Glasscock,48173,2004,President,democrat,John Kerry,44
Texas,Glasscock,48173,2004,President,republican,George W. Bush,488
Texas,Glasscock,48173,2008,President,democrat,Barack Obama,52
Texas,Glasscock,48173,2008,President,republican,John McCain,502
Texas,Glasscock,48173,2012,President,democrat,Barack Obama,44
Texas,Glasscock,48173,2012,President,republican,Mitt Romney,526
Texas,Glasscock,48173,2016,President,democrat,Hillary Clinton,34
Texas,Glasscock,48173,2016,President,republican,Donald Trump,553
Texas,Goliad,48175,2000,President,democrat,Al Gore,1233
Texas,Goliad,48175,2000,President,republican,George W. Bush,2108
Texas,Goliad,48175,2004,President,democrat,John Kerry,1219
Texas,Goliad,48175,2004,President,republican,George W. Bush,2267
Texas,Goliad,48175,2008,President,democrat,Barack Obama,1329
Texas,Goliad,48175,2008,President,republican,John McCain,2298
Texas,Goliad,48175,2012,President,democrat,Barack Obama,1127
Texas,Goliad,48175,2012,President,republican,Mitt Romney,2294
Texas,Goliad,48175,2016,President,democrat,Hillary Clinton,973
Texas,Goliad,48175,2016,President,republican,Donald Trump,2620
Texas,Gonzales,48177,2000,President,democrat,Al Gore,1877
Texas,Gonzales,48177,2000,President,republican,George W. Bush,4092
Texas,Gonzales,48177,2004,President,democrat,John Kerry,1709
Texas,Gonzales,48177,2004,President,republican,George W. Bush,4291
Texas,Gonzales,48177,2008,President,democrat,Barack Obama,2167
Texas,Gonzales,48177,2008,President,republican,John McCain,4076
Texas,Gonzales,48177,2012,President,democrat,Barack Obama,1777
Texas,Gonzales,48177,2012,President,republican,Mitt Romney,4216
Texas,Gonzales,48177,2016,President,democrat,Hillary Clinton,1571
Texas,Gonzales,48177,2016,President,republican,Donald Trump,4587
Texas,Gray,48179,2000,President,democrat,Al Gore,1376
Texas,Gray,48179,2000,President,republican,George W. Bush,6732
Texas,Gray,48179,2004,President,democrat,John Kerry,1289
Texas,Gray,48179,2004,President,republican,George W. Bush,7260
Texas,Gray,48179,2008,President,democrat,Barack Obama,1153
Texas,Gray,48179,2008,President,republican,John McCain,6924
Texas,Gray,48179,2012,President,democrat,Barack Obama,886
Texas,Gray,48179,2012,President,republican,Mitt Romney,6443
Texas,Gray,48179,2016,President,democrat,Hillary Clinton,701
Texas,Gray,48179,2016,President,republican,Donald Trump,6500
Texas,Grayson,48181,2000,President,democrat,Al Gore,13647
Texas,Grayson,48181,2000,President,republican,George W. Bush,25596
Texas,Grayson,48181,2004,President,democrat,John Kerry,13452
Texas,Grayson,48181,2004,President,republican,George W. Bush,30777
Texas,Grayson,48181,2008,President,democrat,Barack Obama,13900
Texas,Grayson,48181,2008,President,republican,John McCain,31136
Texas,Grayson,48181,2012,President,democrat,Barack Obama,10670
Texas,Grayson,48181,2012,President,republican,Mitt Romney,30936
Texas,Grayson,48181,2016,President,democrat,Hillary Clinton,10301
Texas,Grayson,48181,2016,President,republican,Donald Trump,35325
Texas,Gregg,48183,2000,President,democrat,Al Gore,11244
Texas,Gregg,48183,2000,President,republican,George W. Bush,26739
Texas,Gregg,48183,2004,President,democrat,John Kerry,12306
Texas,Gregg,48183,2004,President,republican,George W. Bush,29939
Texas,Gregg,48183,2008,President,democrat,Barack Obama,13166
Texas,Gregg,48183,2008,President,republican,John McCain,29203
Texas,Gregg,48183,2012,President,democrat,Barack Obama,12398
Texas,Gregg,48183,2012,President,republican,Mitt Romney,28742
Texas,Gregg,48183,2016,President,democrat,Hillary Clinton,11677
Texas,Gregg,48183,2016,President,republican,Donald Trump,28764
Texas,Grimes,48185,2000,President,democrat,Al Gore,2450
Texas,Grimes,48185,2000,President,republican,George W. Bush,4197
Texas,Grimes,48185,2004,President,democrat,John Kerry,2713
Texas,Grimes,48185,2004,President,republican,George W. Bush,5263
Texas,Grimes,48185,2008,President,democrat,Barack Obama,2704
Texas,Grimes,48185,2008,President,republican,John McCain,5562
Texas,Grimes,48185,2012,President,democrat,Barack Obama,2339
Texas,Grimes,48185,2012,President,republican,Mitt Romney,6141
Texas,Grimes,48185,2016,President,democrat,Hillary Clinton,2194
Texas,Grimes,48185,2016,President,republican,Donald Trump,7065
Texas,Guadalupe,48187,2000,President,democrat,Al Gore,8311
Texas,Guadalupe,48187,2000,President,republican,George W. Bush,21499
Texas,Guadalupe,48187,2004,President,democrat,John Kerry,10290
Texas,Guadalupe,48187,2004,President,republican,George W. Bush,28208
Texas,Guadalupe,48187,2008,President,democrat,Barack Obama,16156
Texas,Guadalupe,48187,2008,President,republican,John McCain,30869
Texas,Guadalupe,48187,2012,President,democrat,Barack Obama,15744
Texas,Guadalupe,48187,2012,President,republican,Mitt Romney,33117
Texas,Guadalupe,48187,2016,President,democrat,Hillary Clinton,18391
Texas,Guadalupe,48187,2016,President,republican,Donald Trump,36632
Texas,Hale,48189,2000,President,democrat,Al Gore,2158
Texas,Hale,48189,2000,President,republican,George W. Bush,6868
Texas,Hale,48189,2004,President,democrat,John Kerry,2078
Texas,Hale,48189,2004,President,republican,George W. Bush,8025
Texas,Hale,48189,2008,President,democrat,Barack Obama,2708
Texas,Hale,48189,2008,President,republican,John McCain,7171
Texas,Hale,48189,2012,President,democrat,Barack Obama,2243
Texas,Hale,48189,2012,President,republican,Mitt Romney,6490
Texas,Hale,48189,2016,President,democrat,Hillary Clinton,2101
Texas,Hale,48189,2016,President,republican,Donald Trump,6366
Texas,Hall,48191,2000,President,democrat,Al Gore,472
Texas,Hall,48191,2000,President,republican,George W. Bush,966
Texas,Hall,48191,2004,President,democrat,John Kerry,413
Texas,Hall,48191,2004,President,republican,George W. Bush,860
Texas,Hall,48191,2008,President,democrat,Barack Obama,324
Texas,Hall,48191,2008,President,republican,John McCain,930
Texas,Hall,48191,2012,President,democrat,Barack Obama,265
Texas,Hall,48191,2012,President,republican,Mitt Romney,832
Texas,Hall,48191,2016,President,democrat,Hillary Clinton,164
Texas,Hall,48191,2016,President,republican,Donald Trump,893
Texas,Hamilton,48193,2000,President,democrat,Al Gore,878
Texas,Hamilton,48193,2000,President,republican,George W. Bush,2447
Texas,Hamilton,48193,2004,President,democrat,John Kerry,845
Texas,Hamilton,48193,2004,President,republican,George W. Bush,2856
Texas,Hamilton,48193,2008,President,democrat,Barack Obama,863
Texas,Hamilton,48193,2008,President,republican,John McCain,2876
Texas,Hamilton,48193,2012,President,democrat,Barack Obama,591
Texas,Hamilton,48193,2012,President,republican,Mitt Romney,2918
Texas,Hamilton,48193,2016,President,democrat,Hillary Clinton,479
Texas,Hamilton,48193,2016,President,republican,Donald Trump,3060
Texas,Hansford,48195,2000,President,democrat,Al Gore,198
Texas,Hansford,48195,2000,President,republican,George W. Bush,1874
Texas,Hansford,48195,2004,President,democrat,John Kerry,240
Texas,Hansford,48195,2004,President,republican,George W. Bush,1903
Texas,Hansford,48195,2008,President,democrat,Barack Obama,240
Texas,Hansford,48195,2008,President,republican,John McCain,1847
Texas,Hansford,48195,2012,President,democrat,Barack Obama,159
Texas,Hansford,48195,2012,President,republican,Mitt Romney,1788
Texas,Hansford,48195,2016,President,democrat,Hillary Clinton,171
Texas,Hansford,48195,2016,President,republican,Donald Trump,1730
Texas,Hardeman,48197,2000,President,democrat,Al Gore,566
Texas,Hardeman,48197,2000,President,republican,George W. Bush,976
Texas,Hardeman,48197,2004,President,democrat,John Kerry,480
Texas,Hardeman,48197,2004,President,republican,George W. Bush,1214
Texas,Hardeman,48197,2008,President,democrat,Barack Obama,373
Texas,Hardeman,48197,2008,President,republican,John McCain,1199
Texas,Hardeman,48197,2012,President,democrat,Barack Obama,302
Texas,Hardeman,48197,2012,President,republican,Mitt Romney,1176
Texas,Hardeman,48197,2016,President,democrat,Hillary Clinton,249
Texas,Hardeman,48197,2016,President,republican,Donald Trump,1207
Texas,Hardin,48199,2000,President,democrat,Al Gore,5595
Texas,Hardin,48199,2000,President,republican,George W. Bush,11962
Texas,Hardin,48199,2004,President,democrat,John Kerry,5608
Texas,Hardin,48199,2004,President,republican,George W. Bush,15030
Texas,Hardin,48199,2008,President,democrat,Barack Obama,3939
Texas,Hardin,48199,2008,President,republican,John McCain,16603
Texas,Hardin,48199,2012,President,democrat,Barack Obama,3359
Texas,Hardin,48199,2012,President,republican,Mitt Romney,17746
Texas,Hardin,48199,2016,President,democrat,Hillary Clinton,2780
Texas,Hardin,48199,2016,President,republican,Donald Trump,19606
Texas,Harris,48201,2000,President,democrat,Al Gore,418267
Texas,Harris,48201,2000,President,republican,George W. Bush,529159
Texas,Harris,48201,2004,President,democrat,John Kerry,475865
Texas,Harris,48201,2004,President,republican,George W. Bush,584723
Texas,Harris,48201,2008,President,democrat,Barack Obama,590982
Texas,Harris,48201,2008,President,republican,John McCain,571883
Texas,Harris,48201,2012,President,democrat,Barack Obama,587044
Texas,Harris,48201,2012,President,republican,Mitt Romney,586073
Texas,Harris,48201,2016,President,democrat,Hillary Clinton,707914
Texas,Harris,48201,2016,President,republican,Donald Trump,545955
Texas,Harrison,48203,2000,President,democrat,Al Gore,8878
Texas,Harrison,48203,2000,President,republican,George W. Bush,13834
Texas,Harrison,48203,2004,President,democrat,John Kerry,9642
Texas,Harrison,48203,2004,President,republican,George W. Bush,16473
Texas,Harrison,48203,2008,President,democrat,Barack Obama,8887
Texas,Harrison,48203,2008,President,republican,John McCain,17103
Texas,Harrison,48203,2012,President,democrat,Barack Obama,8456
Texas,Harrison,48203,2012,President,republican,Mitt Romney,17512
Texas,Harrison,48203,2016,President,democrat,Hillary Clinton,7151
Texas,Harrison,48203,2016,President,republican,Donald Trump,18749
Texas,Hartley,48205,2000,President,democrat,Al Gore,359
Texas,Hartley,48205,2000,President,republican,George W. Bush,1645
Texas,Hartley,48205,2004,President,democrat,John Kerry,315
Texas,Hartley,48205,2004,President,republican,George W. Bush,1736
Texas,Hartley,48205,2008,President,democrat,Barack Obama,250
Texas,Hartley,48205,2008,President,republican,John McCain,1711
Texas,Hartley,48205,2012,President,democrat,Barack Obama,184
Texas,Hartley,48205,2012,President,republican,Mitt Romney,1708
Texas,Hartley,48205,2016,President,democrat,Hillary Clinton,173
Texas,Hartley,48205,2016,President,republican,Donald Trump,1730
Texas,Haskell,48207,2000,President,democrat,Al Gore,1401
Texas,Haskell,48207,2000,President,republican,George W. Bush,1488
Texas,Haskell,48207,2004,President,democrat,John Kerry,867
Texas,Haskell,48207,2004,President,republican,George W. Bush,1539
Texas,Haskell,48207,2008,President,democrat,Barack Obama,699
Texas,Haskell,48207,2008,President,republican,John McCain,1388
Texas,Haskell,48207,2012,President,democrat,Barack Obama,553
Texas,Haskell,48207,2012,President,republican,Mitt Romney,1424
Texas,Haskell,48207,2016,President,democrat,Hillary Clinton,314
Texas,Haskell,48207,2016,President,republican,Donald Trump,1403
Texas,Hays,48209,2000,President,democrat,Al Gore,11387
Texas,Hays,48209,2000,President,republican,George W. Bush,20170
Texas,Hays,48209,2004,President,democrat,John Kerry,20110
Texas,Hays,48209,2004,President,republican,George W. Bush,27021
Texas,Hays,48209,2008,President,democrat,Barack Obama,28431
Texas,Hays,48209,2008,President,republican,John McCain,29638
Texas,Hays,48209,2012,President,democrat,Barack Obama,25537
Texas,Hays,48209,2012,President,republican,Mitt Romney,31661
Texas,Hays,48209,2016,President,democrat,Hillary Clinton,33224
Texas,Hays,48209,2016,President,republican,Donald Trump,33826
Texas,Hemphill,48211,2000,President,democrat,Al Gore,251
Texas,Hemphill,48211,2000,President,republican,George W. Bush,1203
Texas,Hemphill,48211,2004,President,democrat,John Kerry,257
Texas,Hemphill,48211,2004,President,republican,George W. Bush,1380
Texas,Hemphill,48211,2008,President,democrat,Barack Obama,216
Texas,Hemphill,48211,2008,President,republican,John McCain,1345
Texas,Hemphill,48211,2012,President,democrat,Barack Obama,192
Texas,Hemphill,48211,2012,President,republican,Mitt Romney,1298
Texas,Hemphill,48211,2016,President,democrat,Hillary Clinton,181
Texas,Hemphill,48211,2016,President,republican,Donald Trump,1462
Texas,Henderson,48213,2000,President,democrat,Al Gore,8704
Texas,Henderson,48213,2000,President,republican,George W. Bush,16607
Texas,Henderson,48213,2004,President,democrat,John Kerry,8505
Texas,Henderson,48213,2004,President,republican,George W. Bush,20210
Texas,Henderson,48213,2008,President,democrat,Barack Obama,7913
Texas,Henderson,48213,2008,President,republican,John McCain,20857
Texas,Henderson,48213,2012,President,democrat,Barack Obama,6106
Texas,Henderson,48213,2012,President,republican,Mitt Romney,21231
Texas,Henderson,48213,2016,President,democrat,Hillary Clinton,5669
Texas,Henderson,48213,2016,President,republican,Donald Trump,23650
Texas,Hidalgo,48215,2000,President,democrat,Al Gore,61390
Texas,Hidalgo,48215,2000,President,republican,George W. Bush,38301
Texas,Hidalgo,48215,2004,President,democrat,John Kerry,62369
Texas,Hidalgo,48215,2004,President,republican,George W. Bush,50931
Texas,Hidalgo,48215,2008,President,democrat,Barack Obama,90261
Texas,Hidalgo,48215,2008,President,republican,John McCain,39668
Texas,Hidalgo,48215,2012,President,democrat,Barack Obama,97969
Texas,Hidalgo,48215,2012,President,republican,Mitt Romney,39865
Texas,Hidalgo,48215,2016,President,democrat,Hillary Clinton,118809
Texas,Hidalgo,48215,2016,President,republican,Donald Trump,48642
Texas,Hill,48217,2000,President,democrat,Al Gore,3524
Texas,Hill,48217,2000,President,republican,George W. Bush,7054
